0,1500508800,2
0,1500595200,3
0,1500681600,2
0,1500768000,1
0,1500854400,8
0,1500940800,2
0,1501027200,4
0,1501113600,4
0,1501200000,6
0,1501286400,5
0,1501372800,2
0,1501459200,5
0,1501545600,6
0,1501632000,5
0,1501718400,4
0,1501804800,3
0,1501891200,1
0,1501977600,1
0,1502064000,3
0,1502150400,4
0,1502236800,2
0,1502323200,1
0,1502409600,2
0,1502496000,0
0,1502582400,6
0,1502668800,7
0,1502755200,1
0,1502841600,1
0,1502928000,2
0,1503014400,3
0,1503100800,2
0,1503187200,3
0,1503273600,4
0,1503360000,3
0,1503446400,6
0,1503532800,5
0,1503619200,3
0,1503705600,2
0,1503792000,2
0,1503878400,5
0,1503964800,2
0,1504051200,6
0,1504137600,2
0,1504224000,5
0,1504310400,3
0,1504396800,4
0,1504483200,2
0,1504569600,2
0,1504656000,5
0,1504742400,1
0,1504828800,3
0,1504915200,3
0,1505001600,2
0,1505088000,0
0,1505174400,3
0,1505260800,2
0,1505347200,3
0,1505433600,4
0,1505520000,2
0,1505606400,0
0,1505692800,4
0,1505779200,3
0,1505865600,2
0,1505952000,1
0,1506038400,1
0,1506124800,2
0,1506211200,4
0,1506297600,3
0,1506384000,6
0,1506470400,1
0,1506556800,3
0,1506643200,2
0,1506729600,3
0,1506816000,2
0,1506902400,2
0,1506988800,2
0,1507075200,4
0,1507161600,3
0,1507248000,4
0,1507334400,0
0,1507420800,1
0,1507507200,2
0,1507593600,4
0,1507680000,1
0,1507766400,3
0,1507852800,3
0,1507939200,1
0,1508025600,1
0,1508112000,1
0,1508198400,5
0,1508284800,2
0,1508371200,1
0,1508457600,2
0,1508544000,1
0,1508630400,0
0,1508716800,2
0,1508803200,1
0,1508889600,3
0,1508976000,3
0,1509062400,3
0,1509148800,7
0,1509235200,2
0,1509321600,2
0,1509408000,1
0,1509494400,2
0,1509580800,5
0,1509667200,2
0,1509753600,5
0,1509840000,2
0,1509926400,5
0,1510012800,4
0,1510099200,2
0,1510185600,4
0,1510272000,2
0,1510358400,3
0,1510444800,3
0,1510531200,4
0,1510617600,2
0,1510704000,0
0,1510790400,3
0,1510876800,4
0,1510963200,4
0,1511049600,0
0,1511136000,3
0,1511222400,2
0,1511308800,3
0,1511395200,4
0,1511481600,1
0,1511568000,5
0,1511654400,1
0,1511740800,3
0,1511827200,5
0,1511913600,1
0,1512000000,3
0,1512086400,3
0,1512172800,3
0,1512259200,1
0,1512345600,5
0,1512432000,1
0,1512518400,2
0,1512604800,5
0,1512691200,7
0,1512777600,3
0,1512864000,1
0,1512950400,3
0,1513036800,1
0,1513123200,2
0,1513209600,4
0,1513296000,0
0,1513382400,3
0,1513468800,0
0,1513555200,0
0,1513641600,0
0,1513728000,0
0,1513814400,0
0,1513900800,18
