fsa	userid	fsid	m_date	config_browser	config_browser_name	config_browser_version	config_color_depth	config_device	config_java	config_resolution	config_viewport_size	idsite	location_browser_en	location_browser_lan	location_city_name	location_country_code	location_country_name	location_ipv4	location_ipv6	location_path	referal_xxx
1912978767	-1	1185883910	1514347187	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt3170894	
1912978767	-1	1185883910	1514347193	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0469229	
1912978767	-1	1185883910	1514347199	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0379563	
1912978767	-1	1185883910	1514347203	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0469229	
1912978767	-1	1185883910	1514347208	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0138230	
1912978767	-1	1185883910	1514347213	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt4958580	
1912978767	-1	1185883910	1514347219	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0324681	
1912978767	-1	1185883910	1514347224	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0167018	
1912978767	-1	1185883910	1514347229	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1014671	
1912978767	-1	1185883910	1514347235	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2552218	
1912978767	-1	1185883910	1514347247	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt5531470	
1912978767	-1	1185883910	1514347252	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt4635282	
1912978767	-1	1185883910	1514347259	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2197797	
1912978767	-1	1185883910	1514347264	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2552218	
1912978767	-1	1185883910	1514347267	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0667623	
1912978767	-1	1185883910	1514347268	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2337850	
1912978767	-1	1185883910	1514347269	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2073658	
1912978767	-1	1185883910	1514347270	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1975830	
1912978767	-1	1185883910	1514347277	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt3728268	
1912978767	-1	1185883910	1514347278	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2103245	
1912978767	-1	1185883910	1514347279	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2270892	
1912978767	-1	1185883910	1514347280	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt5140952	
1912978767	-1	1185883910	1514347287	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt3728268	
1912978767	-1	1185883910	1514347301	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt3728268	
1912978767	-1	1185883910	1514347302	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2197817	
1912978767	-1	1185883910	1514347316	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2270892	
1912978767	-1	1185883910	1514347321	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt5901752	
1912978767	-1	1185883910	1514347327	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0212693	
1912978767	-1	1185883910	1514347329	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt3095308	
1912978767	-1	1185883910	1514347330	Chrome			24-bit	Desktop	0	1920x1080	150x945		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt4621002	
948886240.2	-1	815334745.2	1514349062	Chrome			24-bit	Apple Phone	0	375x667	375x667		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
948886240.2	-1	815334745.2	1514349067	Chrome			24-bit	Apple Phone	0	375x667	375x667		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
961459190.2	-1	242812496.2	1514425705	Firefox			24-bit	Desktop	0	1920x1080	855x852		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
961459190.2	-1	242812496.2	1514425708	Firefox			24-bit	Desktop	0	1920x1080	855x852		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
413735287.2	-1	672498693.2	1514348377	Chrome			24-bit	Apple Tablet	0	768x1024	768x1024		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
413735287.2	-1	672498693.2	1514348381	Chrome			24-bit	Apple Tablet	0	768x1024	768x1024		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
1888783132	-1	1390102517	1514346936	Chrome			24-bit	Desktop	0	1920x1080	756x974		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2527336	
1888783132	-1	1390102517	1514346937	Chrome			24-bit	Desktop	0	1920x1080	756x974		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2527336	
2134432961	-1	1094159989	1514428974	Chrome			24-bit	Desktop	0	1920x1080	1920x974		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
2134432961	-1	1094159989	1514428977	Chrome			24-bit	Desktop	0	1920x1080	1920x974		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
1873138312	-1	303539221.2	1514428725	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0497273	
1873138312	-1	303539221.2	1514428728	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0497273	
1873138312	-1	303539221.2	1514429110	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0180780	
1873138312	-1	303539221.2	1514429118	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1450635	
1873138312	-1	303539221.2	1514429124	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2639756	
1873138312	-1	303539221.2	1514429129	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1738765	
1873138312	-1	303539221.2	1514429134	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt7033156	
1873138312	-1	303539221.2	1514429140	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1326911	
1873138312	-1	303539221.2	1514429147	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1286660	
1873138312	-1	303539221.2	1514429152	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1329191	
1873138312	-1	303539221.2	1514429162	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt4370926	
1873138312	-1	303539221.2	1514429178	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1329191	
1873138312	-1	303539221.2	1514429179	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1286660	
1873138312	-1	303539221.2	1514429180	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1329191	
1873138312	-1	303539221.2	1514429182	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1286660	
1873138312	-1	303539221.2	1514429184	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt4288342	
1873138312	-1	303539221.2	1514429185	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0447455	
1873138312	-1	303539221.2	1514429188	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0835010	
1873138312	-1	303539221.2	1514429189	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0862583	
1873138312	-1	303539221.2	1514429190	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt7207430	
1873138312	-1	303539221.2	1514429191	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0361219	
1873138312	-1	303539221.2	1514429192	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt2247584	
1873138312	-1	303539221.2	1514429194	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0180358	
1873138312	-1	303539221.2	1514429195	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt7207430	
1873138312	-1	303539221.2	1514429196	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429197	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429198	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429199	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429200	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429201	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429202	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429203	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429204	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429205	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429206	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429207	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429208	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429209	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429210	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429211	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429212	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429213	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429214	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429215	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429216	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429217	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429218	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429219	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429220	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429221	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429222	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429224	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429225	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429226	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429227	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt0835010	
1873138312	-1	303539221.2	1514429228	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429229	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429230	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429231	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429232	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429233	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429234	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429235	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429236	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429237	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429238	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429239	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429240	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429241	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429242	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429243	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429244	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429245	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429246	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429247	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429248	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429250	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429251	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514429252	Firefox			24-bit	Desktop	0	1920x1080	855x248		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/movies/tt1178517	
1873138312	-1	303539221.2	1514441667	Firefox			24-bit	Desktop	0	1920x1080	855x852		UTF-8	en-us	Hanoi	VN	Vietnam	10.88.113.111		http://10.88.113.60/	
