f8392459-dc60-40ab-9ccb-ccdff66a39c5,-1,fbc28819-b8d3-4147-b3e7-0dc12e164a09,1504741775,Safari,,,,Apple Tablet,,,,,UTF-8,zh-tw,TJ,Tajikistan,97.120.46.37
6912f547-0002-4c13-ba51-526071286361,-1,00d9140b-4f24-440a-9c82-510f4a7c1ea1,1504741854,Firefox,,,,Desktop,,,,,UTF-8,en-gb,ID,Indonesia,73.163.129.95
f8392459-dc60-40ab-9ccb-ccdff66a39c5,-1,fbc28819-b8d3-4147-b3e7-0dc12e164a09,1504741867,Edge,,,,Apple Ipod,,,,,UTF-8,zh-tw,TJ,Tajikistan,97.120.46.37
93209b1b-d997-4119-8f53-82d349909201,eddfb260-6efc-413e-a51f-a6b50abeb31c,0c164345-bac1-4f59-a1e4-3946645cbff4,1504741891,Safari,,,,Apple Tablet,,,,,UTF-8,en-us,PT,Portugal,125.249.135.7
b28e69ab-59b7-4f78-a3b3-38f144b0148c,-1,47a9a36f-00eb-4fbe-af16-9c9be75a9e60,1504741901,Firefox,,,,Apple Ipod,,,,,UTF-8,zh-tw,CN,China,244.193.29.229
7c94d3d9-0b36-4881-aa62-ea1cac1951c2,-1,fdba8b1b-4a51-4fea-bbf4-7295c8eb41ef,1504741966,Edge,,,,Apple Tablet,,,,,UTF-8,zh-tw,ZA,South Africa,168.185.46.20
b28e69ab-59b7-4f78-a3b3-38f144b0148c,b590f96d-a310-4c3a-9d89-d2006d8aa9a1,47a9a36f-00eb-4fbe-af16-9c9be75a9e60,1504742021,Edge,,,,Apple Tablet,,,,,UTF-8,zh-tw,CN,China,244.193.29.229
7c94d3d9-0b36-4881-aa62-ea1cac1951c2,80ead215-18e9-427b-aeb9-d51aaf50dbc7,fdba8b1b-4a51-4fea-bbf4-7295c8eb41ef,1504742029,Edge,,,,Apple Tablet,,,,,UTF-8,zh-tw,ZA,South Africa,168.185.46.20
f8392459-dc60-40ab-9ccb-ccdff66a39c5,d4bb208a-0d80-4237-99c7-d1b561f3fa3e,fbc28819-b8d3-4147-b3e7-0dc12e164a09,1504742040,Edge,,,,Apple Ipod,,,,,UTF-8,zh-tw,TJ,Tajikistan,97.120.46.37
6912f547-0002-4c13-ba51-526071286361,-1,00d9140b-4f24-440a-9c82-510f4a7c1ea1,1504742192,Safari,,,,Android Tablet,,,,,UTF-8,en-gb,ID,Indonesia,73.163.129.95
6912f547-0002-4c13-ba51-526071286361,7e41815e-a594-439d-9533-32f8558295a8,00d9140b-4f24-440a-9c82-510f4a7c1ea1,1504742313,Safari,,,,Android Tablet,,,,,UTF-8,en-gb,ID,Indonesia,73.163.129.95
18bf1096-1a42-4811-a99f-77684449164f,-1,2e382c75-cd55-4c50-b70e-9ad9221d30dc,1504828185,Edge,,,,Android Tablet,,,,,UTF-8,es,BR,Brazil,15.46.39.118
18bf1096-1a42-4811-a99f-77684449164f,-1,2e382c75-cd55-4c50-b70e-9ad9221d30dc,1504828569,Edge,,,,Android Tablet,,,,,UTF-8,es,BR,Brazil,15.46.39.118
18bf1096-1a42-4811-a99f-77684449164f,2eb89d64-e590-40b3-9f8b-421805afd421,2e382c75-cd55-4c50-b70e-9ad9221d30dc,1504828663,Edge,,,,Android Tablet,,,,,UTF-8,es,BR,Brazil,15.46.39.118
76896eb8-986b-4615-b4ff-37136af7f4f6,-1,6a2f6fa1-12b8-40fb-83c8-0aa7311f6c50,1504914314,Safari,,,,Apple Phone,,,,,UTF-8,es,MX,Mexico,252.242.0.193
6549a8ab-d261-4d95-bf27-385a614d5513,95dac15e-3212-45db-856f-50776b55abfd,b2b107d9-70da-45c6-b81c-95cb50379b54,1504914622,Safari,,,,Apple Tablet,,,,,UTF-8,fr,ID,Indonesia,231.231.212.156
76896eb8-986b-4615-b4ff-37136af7f4f6,7a3a77fd-5ca0-4b59-994b-700f3a23df26,6a2f6fa1-12b8-40fb-83c8-0aa7311f6c50,1504914774,Firefox,,,,Apple Tablet,,,,,UTF-8,es,MX,Mexico,252.242.0.193
c4138bdd-31e9-49e6-a89a-d97cf65a34bc,b63d5893-642a-403b-a3d4-7fc147d34dc2,40ea3f01-4e0c-40db-9b7c-00e5fc095f32,1504915149,Firefox,,,,Android Phone,,,,,UTF-8,de,SE,Sweden,174.161.158.90
84005e02-959c-4f45-84f8-eb5eb658c66d,-1,622935f1-eb91-49bd-afe9-58350b20ba91,1505000315,Firefox,,,,Android Tablet,,,,,UTF-8,ru,BR,Brazil,184.172.222.79
84005e02-959c-4f45-84f8-eb5eb658c66d,-1,622935f1-eb91-49bd-afe9-58350b20ba91,1505000833,Firefox,,,,Android Tablet,,,,,UTF-8,ru,BR,Brazil,184.172.222.79
b9160fd1-fdf5-443d-ac00-c9f5ba3158a8,-1,01b25e01-000d-4e9e-9728-057f07797fa9,1505000834,Edge,,,,Apple Tablet,,,,,UTF-8,de,CR,Costa Rica,102.235.228.26
6cccb152-6e99-45ff-befa-8b6ad89379fd,-1,95b45a8c-5ca6-4680-b064-522635aecbc6,1505000872,Edge,,,,Apple Ipod,,,,,UTF-8,es,CN,China,26.195.136.148
b9160fd1-fdf5-443d-ac00-c9f5ba3158a8,-1,01b25e01-000d-4e9e-9728-057f07797fa9,1505000903,Edge,,,,BlackBerry 10,,,,,UTF-8,de,CR,Costa Rica,102.235.228.26
b9160fd1-fdf5-443d-ac00-c9f5ba3158a8,-1,01b25e01-000d-4e9e-9728-057f07797fa9,1505001032,Edge,,,,Apple Tablet,,,,,UTF-8,de,CR,Costa Rica,102.235.228.26
b9160fd1-fdf5-443d-ac00-c9f5ba3158a8,7e3a1664-4252-4d02-a52a-4e1ed330007c,01b25e01-000d-4e9e-9728-057f07797fa9,1505001037,Edge,,,,BlackBerry 10,,,,,UTF-8,de,CR,Costa Rica,102.235.228.26
84005e02-959c-4f45-84f8-eb5eb658c66d,98014e80-86d1-4813-a2b8-8897c3aafd04,622935f1-eb91-49bd-afe9-58350b20ba91,1505001280,Firefox,,,,BlackBerry 10,,,,,UTF-8,ru,BR,Brazil,184.172.222.79
6cccb152-6e99-45ff-befa-8b6ad89379fd,-1,95b45a8c-5ca6-4680-b064-522635aecbc6,1505001300,Edge,,,,Apple Tablet,,,,,UTF-8,es,CN,China,26.195.136.148
6cccb152-6e99-45ff-befa-8b6ad89379fd,-1,95b45a8c-5ca6-4680-b064-522635aecbc6,1505001432,Edge,,,,Apple Tablet,,,,,UTF-8,es,CN,China,26.195.136.148
6cccb152-6e99-45ff-befa-8b6ad89379fd,8c7660f2-69f6-4d37-aae6-77fec9a0f5fa,95b45a8c-5ca6-4680-b064-522635aecbc6,1505001445,Edge,,,,Apple Ipod,,,,,UTF-8,es,CN,China,26.195.136.148
2623fb50-ca22-40da-b92a-edaeb90f955b,-1,7727fa17-d8eb-49dd-b6a2-1e983cf12d12,1505087265,Edge,,,,Window Phone,,,,,UTF-8,es,CZ,Czech Republic,119.15.63.169
7c610e38-2745-457e-88b1-8293ffddc473,-1,b7c7c0d1-fa83-4379-b18e-f9d8f772f8de,1505087505,Firefox,,,,Android Phone,,,,,UTF-8,es,IQ,Iraq,14.246.77.222
7c610e38-2745-457e-88b1-8293ffddc473,a7f17770-aad4-402b-8bf0-aa7333422771,b7c7c0d1-fa83-4379-b18e-f9d8f772f8de,1505087513,Edge,,,,Apple Ipod,,,,,UTF-8,es,IQ,Iraq,14.246.77.222
2623fb50-ca22-40da-b92a-edaeb90f955b,f4f0356b-50e5-4033-9364-53b872cd0e60,7727fa17-d8eb-49dd-b6a2-1e983cf12d12,1505087752,Safari,,,,Desktop,,,,,UTF-8,es,CZ,Czech Republic,119.15.63.169
39d580b0-1311-443e-b7e9-df603a4ca87f,-1,14f13f25-2bdf-4eff-894b-beef84b77952,1505259841,Edge,,,,Apple Phone,,,,,UTF-8,zh-tw,PH,Philippines,82.83.58.89
39d580b0-1311-443e-b7e9-df603a4ca87f,-1,14f13f25-2bdf-4eff-894b-beef84b77952,1505260127,Firefox,,,,Desktop,,,,,UTF-8,zh-tw,PH,Philippines,82.83.58.89
edfe2fec-151d-4e40-9b60-1a7d70cc28ea,-1,e64a6d48-ca0d-4285-ba6a-8c0653c13a5e,1505260278,Firefox,,,,Window Phone,,,,,UTF-8,ru,CO,Colombia,249.139.174.253
ebbbd011-bd9b-45c5-a96c-f793d51ed67f,-1,5e5805fc-4992-4401-b088-4b04d48ee192,1505260349,Safari,,,,Apple Ipod,,,,,UTF-8,es,PH,Philippines,139.148.64.175
39d580b0-1311-443e-b7e9-df603a4ca87f,b13551e0-71f9-4e7e-92f5-3f63a47dc169,14f13f25-2bdf-4eff-894b-beef84b77952,1505260378,Firefox,,,,Desktop,,,,,UTF-8,zh-tw,PH,Philippines,82.83.58.89
edfe2fec-151d-4e40-9b60-1a7d70cc28ea,415a273d-a9c0-498d-8293-21aaa04c8807,e64a6d48-ca0d-4285-ba6a-8c0653c13a5e,1505260404,Firefox,,,,Window Phone,,,,,UTF-8,ru,CO,Colombia,249.139.174.253
ebbbd011-bd9b-45c5-a96c-f793d51ed67f,1d91c5f5-7ebe-424c-9503-252c427cf08e,5e5805fc-4992-4401-b088-4b04d48ee192,1505260486,Safari,,,,Apple Ipod,,,,,UTF-8,es,PH,Philippines,139.148.64.175
6c3d878b-dca7-4805-9145-7a5372440da0,-1,9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0,1505346290,Firefox,,,,Apple Tablet,,,,,UTF-8,es,CZ,Czech Republic,133.208.116.46
6c3d878b-dca7-4805-9145-7a5372440da0,-1,9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0,1505346346,Firefox,,,,Apple Tablet,,,,,UTF-8,es,CZ,Czech Republic,133.208.116.46
3c707b05-3c03-4117-a272-b8ed8577e688,-1,d3574eea-92af-4ae6-9baf-225a88e2ba8e,1505346510,Safari,,,,Window Tablet,,,,,UTF-8,es,PH,Philippines,115.141.174.238
6c3d878b-dca7-4805-9145-7a5372440da0,-1,9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0,1505346598,Safari,,,,Apple Phone,,,,,UTF-8,es,CZ,Czech Republic,133.208.116.46
3c707b05-3c03-4117-a272-b8ed8577e688,-1,d3574eea-92af-4ae6-9baf-225a88e2ba8e,1505346630,Safari,,,,Window Tablet,,,,,UTF-8,es,PH,Philippines,115.141.174.238
6c3d878b-dca7-4805-9145-7a5372440da0,f8c0bfb0-bd7d-40cb-83eb-a679a1596345,9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0,1505346764,Safari,,,,Apple Phone,,,,,UTF-8,es,CZ,Czech Republic,133.208.116.46
3c707b05-3c03-4117-a272-b8ed8577e688,de8f82a9-c33a-4271-ad82-87b149a09512,d3574eea-92af-4ae6-9baf-225a88e2ba8e,1505347134,Firefox,,,,Android Phone,,,,,UTF-8,es,PH,Philippines,115.141.174.238
3fba3757-6d7b-4c05-aaa5-f31570501684,-1,dd08b467-841e-471a-90f0-374119864c7e,1505432462,Firefox,,,,Window Tablet,,,,,UTF-8,de,RU,Russia,149.192.26.91
3fba3757-6d7b-4c05-aaa5-f31570501684,-1,dd08b467-841e-471a-90f0-374119864c7e,1505432530,Firefox,,,,Window Tablet,,,,,UTF-8,de,RU,Russia,149.192.26.91
3fba3757-6d7b-4c05-aaa5-f31570501684,-1,dd08b467-841e-471a-90f0-374119864c7e,1505432616,Firefox,,,,Apple Tablet,,,,,UTF-8,de,RU,Russia,149.192.26.91
3fba3757-6d7b-4c05-aaa5-f31570501684,97a45714-bd75-4038-94c3-eeb69b548762,dd08b467-841e-471a-90f0-374119864c7e,1505433061,Firefox,,,,Apple Tablet,,,,,UTF-8,de,RU,Russia,149.192.26.91
9351e654-c49c-4866-b1e1-2eac8a98a704,-1,c60055d9-c5ac-4ac6-b773-f794222fae5e,1505433065,Firefox,,,,Desktop,,,,,UTF-8,ja-jp,LV,Latvia,108.32.232.2
9351e654-c49c-4866-b1e1-2eac8a98a704,-1,c60055d9-c5ac-4ac6-b773-f794222fae5e,1505433083,Firefox,,,,Apple Tablet,,,,,UTF-8,ja-jp,LV,Latvia,108.32.232.2
8005f034-e523-486c-a8c5-35cbe6585e9a,48e04d3d-1908-42df-ab87-c3b8c19b9555,dff3af9e-33a3-4ce6-8d2a-e849edf8bab0,1505433115,Firefox,,,,Apple Phone,,,,,UTF-8,en-us,FR,France,145.163.189.200
9351e654-c49c-4866-b1e1-2eac8a98a704,56a7ef1b-9af4-4344-8349-fac93564dd47,c60055d9-c5ac-4ac6-b773-f794222fae5e,1505433546,Firefox,,,,Desktop,,,,,UTF-8,ja-jp,LV,Latvia,108.32.232.2
2a20feeb-182c-4f49-99a4-0101347c2735,-1,c0f1b463-1493-42e9-9e33-3b3d26f972be,1505519044,Firefox,,,,Android Tablet,,,,,UTF-8,ru,PL,Poland,33.228.190.102
2a20feeb-182c-4f49-99a4-0101347c2735,-1,c0f1b463-1493-42e9-9e33-3b3d26f972be,1505519240,Safari,,,,Apple Phone,,,,,UTF-8,ru,PL,Poland,33.228.190.102
2a20feeb-182c-4f49-99a4-0101347c2735,-1,c0f1b463-1493-42e9-9e33-3b3d26f972be,1505519297,Firefox,,,,Android Tablet,,,,,UTF-8,ru,PL,Poland,33.228.190.102
4b36eb63-9025-4674-b0a2-a6a34d11e72f,-1,b4a2ef83-9f2c-40a4-8b90-4900384b85bb,1505519340,Safari,,,,Window Tablet,,,,,UTF-8,fr,ID,Indonesia,130.9.80.197
14fa5604-1d49-408f-b75b-18fa616d6dea,-1,7d07430c-0bbc-4b3f-82de-90d10f15751c,1505519502,Edge,,,,Desktop,,,,,UTF-8,es,PH,Philippines,7.90.113.115
8a4229cf-68e2-4e81-bb72-cfcfffd6d6fd,c5ae8983-806f-468c-908a-c8a0c5ff0cca,224bfc0f-ea9f-4641-8ac2-13029e96ae67,1505519566,Safari,,,,BlackBerry 10,,,,,UTF-8,ja-jp,CA,Canada,101.149.54.219
2a20feeb-182c-4f49-99a4-0101347c2735,cbe9bedf-3b8b-41fa-b55b-88ae886459ac,c0f1b463-1493-42e9-9e33-3b3d26f972be,1505519702,Safari,,,,Apple Phone,,,,,UTF-8,ru,PL,Poland,33.228.190.102
14fa5604-1d49-408f-b75b-18fa616d6dea,9fe1bdfb-3477-4c84-bdd8-ca656591fab5,7d07430c-0bbc-4b3f-82de-90d10f15751c,1505519864,Edge,,,,Desktop,,,,,UTF-8,es,PH,Philippines,7.90.113.115
4b36eb63-9025-4674-b0a2-a6a34d11e72f,bedbb5e1-55ad-4184-94d9-b97291ea2376,b4a2ef83-9f2c-40a4-8b90-4900384b85bb,1505519900,Edge,,,,Window Phone,,,,,UTF-8,fr,ID,Indonesia,130.9.80.197
bcdac038-4d10-46b9-858a-387b9c45a598,-1,2497c4a8-44d2-447c-ab1d-6d91e1532a94,1505605800,Firefox,,,,Android Phone,,,,,UTF-8,en-us,KN,Saint Kitts and Nevis,229.1.8.166
37419ead-fd16-43b5-b829-13f9c02e80d5,-1,b62a5baa-a889-4524-8591-867644abefdd,1505605836,Edge,,,,Desktop,,,,,UTF-8,de,PH,Philippines,251.223.165.40
37419ead-fd16-43b5-b829-13f9c02e80d5,-1,b62a5baa-a889-4524-8591-867644abefdd,1505605952,Edge,,,,Desktop,,,,,UTF-8,de,PH,Philippines,251.223.165.40
37419ead-fd16-43b5-b829-13f9c02e80d5,a289c5ff-fe48-4969-9404-9f9abb6fbc75,b62a5baa-a889-4524-8591-867644abefdd,1505606169,Safari,,,,Apple Phone,,,,,UTF-8,de,PH,Philippines,251.223.165.40
bcdac038-4d10-46b9-858a-387b9c45a598,d11e4bf7-7cbc-451d-a2a6-3ff44b6ce004,2497c4a8-44d2-447c-ab1d-6d91e1532a94,1505606263,Safari,,,,Apple Phone,,,,,UTF-8,en-us,KN,Saint Kitts and Nevis,229.1.8.166
f9e3a7cd-e57b-4043-bdc1-c5e37aff2a78,-1,5740f7eb-4062-416e-b189-06c3288da211,1505778363,Edge,,,,BlackBerry 10,,,,,UTF-8,de,ID,Indonesia,37.31.222.110
3439b9c9-4010-44d0-bc64-3c10b0feb16b,-1,71c480cc-78fa-4546-b70c-ce15f9c54263,1505778395,Firefox,,,,Android Phone,,,,,UTF-8,ja-jp,US,United States,135.75.232.68
92a67fa6-5b86-4e74-a3b6-aeff331cd8ab,-1,f17bf65b-8d12-41f1-9e9d-519778573e20,1505778436,Firefox,,,,Apple Tablet,,,,,UTF-8,zh-tw,CN,China,100.55.191.14
3439b9c9-4010-44d0-bc64-3c10b0feb16b,cdc06520-f9b9-45f1-afef-f5c6d66e87ba,71c480cc-78fa-4546-b70c-ce15f9c54263,1505778752,Safari,,,,Window Tablet,,,,,UTF-8,ja-jp,US,United States,135.75.232.68
f9e3a7cd-e57b-4043-bdc1-c5e37aff2a78,7a70de9e-6a7f-4045-aa48-bb27878b5f53,5740f7eb-4062-416e-b189-06c3288da211,1505778808,Edge,,,,BlackBerry 10,,,,,UTF-8,de,ID,Indonesia,37.31.222.110
92a67fa6-5b86-4e74-a3b6-aeff331cd8ab,a9ff2ef8-aad4-4cfe-a3d7-f6dce0136ebe,f17bf65b-8d12-41f1-9e9d-519778573e20,1505778989,Safari,,,,BlackBerry 10,,,,,UTF-8,zh-tw,CN,China,100.55.191.14
17342dd8-3754-4d54-8b50-7c1e45655402,ae4c6d20-5b73-44f9-b423-2b3356fe78b1,91b103f8-3916-45db-ad76-f04d7cd90d3a,1505779167,Firefox,,,,Apple Ipod,,,,,UTF-8,pt-br,CN,China,149.180.115.186
353b1c88-d8af-4bf1-a10d-5cd5b6dbd14b,-1,0bc33852-df48-4539-9d0b-bd819e400483,1505864423,Edge,,,,Apple Ipod,,,,,UTF-8,en-us,US,United States,158.59.46.206
353b1c88-d8af-4bf1-a10d-5cd5b6dbd14b,07e47a9c-dc04-4788-8942-c66aee797f45,0bc33852-df48-4539-9d0b-bd819e400483,1505865010,Edge,,,,Apple Ipod,,,,,UTF-8,en-us,US,United States,158.59.46.206
